"endTime","artistName","trackName","msPlayed","segPlayed","minPlayed","mesAño"
2019-04-17 16:48:00,"Michael Jackson","The Way You Make Me Feel - 2012 Remaster",60853,60.853,1.01,"abril 19"
2019-04-17 16:52:00,"The Avalanches","Because I’m Me",252800,252.8,4.21,"abril 19"
2019-04-17 16:56:00,"The Avalanches","Frankie Sinatra",224013,224.013,3.73,"abril 19"
2019-04-17 16:59:00,"The Avalanches","Subways",190906,190.906,3.18,"abril 19"
2019-04-17 21:40:00,"The Avalanches","Going Home",131820,131.82,2.2,"abril 19"
2019-04-17 21:45:00,"The Avalanches","If I Was A Folkstar",273253,273.253,4.55,"abril 19"
2019-04-17 21:48:00,"The Avalanches","Colours",212213,212.213,3.54,"abril 19"
2019-04-17 21:50:00,"The Avalanches","Zap!",118706,118.706,1.98,"abril 19"
2019-04-17 21:53:00,"The Avalanches","The Noisy Eater",194986,194.986,3.25,"abril 19"
2019-04-17 21:55:00,"The Avalanches","Wildflower",74706,74.706,1.25,"abril 19"
2019-04-17 21:58:00,"The Avalanches","Harmony",228520,228.52,3.81,"abril 19"
2019-04-17 22:08:00,"The Avalanches","Live A Lifetime Love",150786,150.786,2.51,"abril 19"
2019-04-17 22:09:00,"The Avalanches","Park Music",54000,54,0.9,"abril 19"
2019-04-17 22:12:00,"The Avalanches","Livin’ Underwater (Is Something Wild)",116440,116.44,1.94,"abril 19"
2019-04-17 22:15:00,"The Avalanches","The Wozard Of Iz",179880,179.88,3,"abril 19"
2019-04-17 22:16:00,"The Avalanches","Over The Turnstiles",41866,41.866,0.7,"abril 19"
2019-04-17 22:20:00,"The Avalanches","Sunshine",217013,217.013,3.62,"abril 19"
2019-04-17 22:21:00,"The Avalanches","Light Up",94680,94.68,1.58,"abril 19"
2019-04-17 22:25:00,"The Avalanches","Kaleidoscopic Lovers",235266,235.266,3.92,"abril 19"
2019-04-17 22:30:00,"The Avalanches","Stepkids",272680,272.68,4.54,"abril 19"
2019-04-17 22:35:00,"The Avalanches","Saturday Night Inside Out",307238,307.238,5.12,"abril 19"
2019-04-17 22:39:00,"The Avalanches","Frankie Sinatra - Extended Mix",268080,268.08,4.47,"abril 19"
2019-04-17 22:41:00,"The Avalanches","Live At Dominoes",65090,65.09,1.08,"abril 19"
2019-04-17 22:45:00,"The Avalanches","Since I Left You",260946,260.946,4.35,"abril 19"
2019-04-17 22:47:00,"The Avalanches","Stay Another Season",139253,139.253,2.32,"abril 19"
2019-04-17 22:52:00,"The Avalanches","Radio",263173,263.173,4.39,"abril 19"
2019-04-17 22:55:00,"The Avalanches","Avalanche Rock",25173,25.173,0.42,"abril 19"
2019-04-17 22:55:00,"The Avalanches","Two Hearts In 3/4 Time",202440,202.44,3.37,"abril 19"
2019-04-17 23:06:00,"The Avalanches","Flight Tonight",231173,231.173,3.85,"abril 19"
2019-04-17 23:25:00,"The Avalanches","Close To You",234560,234.56,3.91,"abril 19"
2019-04-17 23:27:00,"The Avalanches","Diner's Only",98600,98.6,1.64,"abril 19"
2019-04-17 23:31:00,"The Avalanches","A Different Feeling",259320,259.32,4.32,"abril 19"
2019-04-17 23:35:00,"The Avalanches","Electricity",209626,209.626,3.49,"abril 19"
2019-04-17 23:37:00,"The Avalanches","Tonight May Have To Last Me All My Life",140293,140.293,2.34,"abril 19"
2019-04-17 23:38:00,"The Avalanches","Pablo's Cruise",51826,51.826,0.86,"abril 19"
2019-04-17 23:43:00,"The Avalanches","Frontier Psychiatrist",288026,288.026,4.8,"abril 19"
2019-04-18 13:28:00,"The Avalanches","Frontier Psychiatrist",5341,5.341,0.09,"abril 19"
2019-04-18 13:32:00,"The Avalanches","Subways",190906,190.906,3.18,"abril 19"
2019-04-18 13:35:00,"The Avalanches","Colours",212213,212.213,3.54,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Radio",1001,1.001,0.02,"abril 19"
2019-04-18 13:40:00,"The Avalanches","The Wozard Of Iz",8930,8.93,0.15,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Stay Another Season",5913,5.913,0.1,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Two Hearts In 3/4 Time",2842,2.842,0.05,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Because I’m Me - Black Milk Remix",2784,2.784,0.05,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Electricity",2371,2.371,0.04,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Harmony",1736,1.736,0.03,"abril 19"
2019-04-18 13:40:00,"The Avalanches","The Noisy Eater",1798,1.798,0.03,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Zap!",2819,2.819,0.05,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Because I’m Me - Dâm-Funk Re-Freak",266194,266.194,4.44,"abril 19"
2019-04-18 13:40:00,"The Avalanches","Going Home",10419,10.419,0.17,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Sunshine",2193,2.193,0.04,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Livin’ Underwater (Is Something Wild)",1095,1.095,0.02,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Because I’m Me - Bondax Remix",0,0,0,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Live A Lifetime Love",3703,3.703,0.06,"abril 19"
2019-04-18 13:41:00,"The Avalanches","A Different Feeling",1727,1.727,0.03,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Because I’m Me - Moor Mother Remix",1301,1.301,0.02,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Tonight May Have To Last Me All My Life",1553,1.553,0.03,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Close To You",1309,1.309,0.02,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Saturday Night Inside Out",1332,1.332,0.02,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Flight Tonight",1646,1.646,0.03,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Wildflower",16987,16.987,0.28,"abril 19"
2019-04-18 13:41:00,"The Avalanches","The Noisy Eater - Zero Percent Remix",769,0.769,0.01,"abril 19"
2019-04-18 13:41:00,"The Avalanches","Park Music",1266,1.266,0.02,"abril 19"
2019-04-18 13:45:00,"The Avalanches","Because I’m Me",217133,217.133,3.62,"abril 19"
2019-04-18 21:55:00,"The Avalanches","Because I’m Me",35667,35.667,0.59,"abril 19"
2019-04-18 21:55:00,"The Avalanches","Since I Left You",4251,4.251,0.07,"abril 19"
2019-04-18 21:56:00,"Silvio Rodríguez","Una Canción de Amor Esta Noche",27933,27.933,0.47,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Tonada Del Albedrío",4036,4.036,0.07,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Toma",4120,4.12,0.07,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Perla marina / Ojalá",3219,3.219,0.05,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Debo Partirme en Dos",291212,291.212,4.85,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Ojalá",2006,2.006,0.03,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Con Melodía de Adolescente",4329,4.329,0.07,"abril 19"
2019-04-18 22:01:00,"Silvio Rodríguez","Quién Fuera",6087,6.087,0.1,"abril 19"
2019-04-18 22:04:00,"Silvio Rodríguez","Te Doy Una Canción",140895,140.895,2.35,"abril 19"
2019-04-18 22:05:00,"Silvio Rodríguez","Óleo de Mujer Con Sombrero",4037,4.037,0.07,"abril 19"
2019-04-18 22:08:00,"Silvio Rodríguez","Por Quien Merece Amor",2522,2.522,0.04,"abril 19"
2019-04-18 22:08:00,"Silvio Rodríguez","Canción Del Elegido",174735,174.735,2.91,"abril 19"
2019-04-18 22:08:00,"Silvio Rodríguez","Unicornio",1938,1.938,0.03,"abril 19"
2019-04-18 22:09:00,"Silvio Rodríguez","Al Final de Este Viaje en la Vida",4555,4.555,0.08,"abril 19"
2019-04-18 22:09:00,"Silvio Rodríguez","Pequeña Serenata Diurna",100119,100.119,1.67,"abril 19"
2019-04-18 22:09:00,"Silvio Rodríguez","Ángel para un Final",2273,2.273,0.04,"abril 19"
2019-04-18 22:10:00,"Silvio Rodríguez","Te Amaré",2224,2.224,0.04,"abril 19"
2019-04-18 22:10:00,"Silvio Rodríguez","El Necio",4697,4.697,0.08,"abril 19"
2019-04-18 22:13:00,"Silvio Rodríguez","La Familia, la Propiedad Privada y el Amor",225508,225.508,3.76,"abril 19"
2019-04-18 22:13:00,"Silvio Rodríguez","Ya no Te Espero",1695,1.695,0.03,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","La Gota de Rocío",2294,2.294,0.04,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Mujeres",1145,1.145,0.02,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Debo Partirme en Dos",2704,2.704,0.05,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Rabo de Nube",2464,2.464,0.04,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Mariposas",2442,2.442,0.04,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Fábula de Los Tres Hermanos",1625,1.625,0.03,"abril 19"
2019-04-18 22:16:00,"Calle 13","Ojos Color Sol",3513,3.513,0.06,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Imagínate",146938,146.938,2.45,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","En Estos Días",2400,2.4,0.04,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","¿Qué Hago Ahora?",2654,2.654,0.04,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","¿A Dónde Van?",2743,2.743,0.05,"abril 19"
2019-04-18 22:16:00,"Pablo Milanés","Yolanda (En Vivo)",317,0.317,0.01,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Qué Se Puede Hacer Con el Amor",3117,3.117,0.05,"abril 19"
2019-04-18 22:16:00,"Silvio Rodríguez","Y Nada Más",2123,2.123,0.04,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Tonada Del Albedrío",3594,3.594,0.06,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Juego Que Me Regalo un 6 de Enero",6215,6.215,0.1,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Una Canción de Amor Esta Noche",2660,2.66,0.04,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Toma",2011,2.011,0.03,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Perla marina / Ojalá",1814,1.814,0.03,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","La Era Está Pariendo un Corazón",2953,2.953,0.05,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Ojalá",511,0.511,0.01,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Aunque no Esté de Moda",2800,2.8,0.05,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Compañera",3576,3.576,0.06,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Te Doy Una Canción",3053,3.053,0.05,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Monólogo",2888,2.888,0.05,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Resumen de Noticias",4681,4.681,0.08,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Y Mariana",3866,3.866,0.06,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Con Melodía de Adolescente",2535,2.535,0.04,"abril 19"
2019-04-18 22:17:00,"Silvio Rodríguez","Quién Fuera",1121,1.121,0.02,"abril 19"
2019-04-18 22:20:00,"Silvio Rodríguez","Óleo de Mujer Con Sombrero",144615,144.615,2.41,"abril 19"
2019-04-18 22:50:00,"Silvio Rodríguez","La Vergüenza",105665,105.665,1.76,"abril 19"
2019-04-19 02:12:00,"The Avalanches","ETOH",157156,157.156,2.62,"abril 19"
2019-04-19 02:16:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 02:16:00,"Vicente Feliú","Sueño del héroe",40460,40.46,0.67,"abril 19"
2019-04-19 02:23:00,"Silvio Rodríguez","La Vergüenza",385526,385.526,6.43,"abril 19"
2019-04-19 02:24:00,"Silvio Rodríguez","La Era Está Pariendo un Corazón",86270,86.27,1.44,"abril 19"
2019-04-19 02:34:00,"Silvio Rodríguez","La Vergüenza",579281,579.281,9.65,"abril 19"
2019-04-19 02:37:00,"Silvio Rodríguez","Ojalá",186730,186.73,3.11,"abril 19"
2019-04-19 02:40:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 02:41:00,"Daniel Viglietti","Me Matan Si No Trabajo",29650,29.65,0.49,"abril 19"
2019-04-19 02:43:00,"Silvio Rodríguez","Imagínate",148317,148.317,2.47,"abril 19"
2019-04-19 02:52:00,"Banda De Tlayacapan","Danza De Los Chinelos - bloque 1",366319,366.319,6.11,"abril 19"
2019-04-19 23:24:00,"Atahualpa Yupanqui","La Pastorcita Perdida",4180,4.18,0.07,"abril 19"
2019-04-19 23:26:00,"Silvio Rodríguez","Imagínate",148317,148.317,2.47,"abril 19"
2019-04-19 23:29:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:33:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:36:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:39:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:43:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:46:00,"Silvio Rodríguez","La Vergüenza",196226,196.226,3.27,"abril 19"
2019-04-19 23:48:00,"Silvio Rodríguez","La Vergüenza",107846,107.846,1.8,"abril 19"
2019-04-20 17:15:00,"Arcade Fire","Windowsill",256400,256.4,4.27,"abril 19"
2019-04-20 17:21:00,"The Smiths","I Know It's Over - Demo",348532,348.532,5.81,"abril 19"
2019-04-20 17:24:00,"Placebo","This Picture",214878,214.878,3.58,"abril 19"
2019-04-20 17:28:00,"Interpol","Evil",215807,215.807,3.6,"abril 19"
2019-04-20 17:31:00,"Kasabian","eez-eh",179933,179.933,3,"abril 19"
2019-04-20 17:33:00,"The Libertines","Last Post on the Bugle",152928,152.928,2.55,"abril 19"
2019-04-20 17:39:00,"New Order","Krafty - 2015 Remaster",895,0.895,0.01,"abril 19"
2019-04-20 17:39:00,"Razorlight","In The Morning",1441,1.441,0.02,"abril 19"
2019-04-20 17:39:00,"The Strokes","Reptilia",0,0,0,"abril 19"
2019-04-20 17:39:00,"Pulp","Love Is Blind (Live)",305947,305.947,5.1,"abril 19"
2019-04-20 17:39:00,"Franz Ferdinand","Take Me Out",662,0.662,0.01,"abril 19"
2019-04-20 17:39:00,"The Verve","Bitter Sweet Symphony",16668,16.668,0.28,"abril 19"
2019-04-20 17:39:00,"Travis","Flowers in the Window",1607,1.607,0.03,"abril 19"
2019-04-20 17:44:00,"Arctic Monkeys","Do I Wanna Know?",272394,272.394,4.54,"abril 19"
2019-04-20 17:47:00,"The Raconteurs","Steady, As She Goes",215203,215.203,3.59,"abril 19"
2019-04-20 17:52:00,"TV On The Radio","Wolf Like Me",279151,279.151,4.65,"abril 19"
2019-04-20 17:56:00,"Hot Chip","Ready For The Floor",234240,234.24,3.9,"abril 19"
2019-04-20 18:00:00,"Hot Hot Heat","Middle of Nowhere",241333,241.333,4.02,"abril 19"
2019-04-20 18:03:00,"Joy Division","Isolation - 2007 Remaster",175079,175.079,2.92,"abril 19"
2019-04-20 18:24:00,"Blur","Tender",16320,16.32,0.27,"abril 19"
2019-04-20 18:24:00,"Yeah Yeah Yeahs","Honeybear",145666,145.666,2.43,"abril 19"
2019-04-20 19:10:00,"Blur","Tender",14822,14.822,0.25,"abril 19"
2019-04-21 02:50:00,"Blur","Tender",16087,16.087,0.27,"abril 19"
2019-04-21 02:50:00,"Johnny Cash","If I Give My Soul",4837,4.837,0.08,"abril 19"
2019-04-21 02:52:00,"Johnny Cash","Two Timin' Woman",124560,124.56,2.08,"abril 19"
2019-04-21 02:55:00,"Johnny Cash","I Am A Pilgrim",146573,146.573,2.44,"abril 19"
2019-04-21 02:57:00,"Johnny Cash","I Shall Not Be Moved",160400,160.4,2.67,"abril 19"
2019-04-21 03:01:00,"Johnny Cash","Wayfaring Stranger",199960,199.96,3.33,"abril 19"
2019-04-21 03:03:00,"Johnny Cash","The Caretaker",114066,114.066,1.9,"abril 19"
2019-04-21 03:06:00,"Johnny Cash","I Corinthians 15:55",217733,217.733,3.63,"abril 19"
2019-04-21 03:09:00,"Johnny Cash","A Legend In My Time",156773,156.773,2.61,"abril 19"
2019-04-21 03:11:00,"Johnny Cash","Country Trash",106893,106.893,1.78,"abril 19"
2019-04-21 03:13:00,"Johnny Cash","If We Never Meet Again This Side Of Heaven",149400,149.4,2.49,"abril 19"
2019-04-21 03:13:00,"Johnny Cash","Aloha Oe",4371,4.371,0.07,"abril 19"
2019-04-21 03:17:00,"Johnny Cash","Trouble In Mind",211906,211.906,3.53,"abril 19"
2019-04-21 03:20:00,"Johnny Cash","Satisfied Mind",168066,168.066,2.8,"abril 19"
2019-04-21 03:23:00,"Johnny Cash","Thirteen",202560,202.56,3.38,"abril 19"
2019-04-21 03:26:00,"Johnny Cash","Sea Of Heartbreak",162560,162.56,2.71,"abril 19"
2019-04-21 03:28:00,"Johnny Cash","I'm Movin' On",12660,12.66,0.21,"abril 19"
2019-04-21 03:28:00,"Johnny Cash","Do Lord",132333,132.333,2.21,"abril 19"
2019-04-21 03:30:00,"Johnny Cash","Let The Train Blow The Whistle",135893,135.893,2.26,"abril 19"
2019-04-21 03:36:00,"Johnny Cash","Desperado",8930,8.93,0.15,"abril 19"
2019-04-21 03:36:00,"Johnny Cash","Spiritual",306973,306.973,5.12,"abril 19"
2019-04-21 03:37:00,"Johnny Cash","Let The Lower Lights Be Burning",1228,1.228,0.02,"abril 19"
2019-04-21 03:37:00,"Johnny Cash","I'm A Drifter - Version 2",3240,3.24,0.05,"abril 19"
2019-04-21 03:40:00,"Johnny Cash","One",231866,231.866,3.86,"abril 19"
2019-04-21 03:47:00,"Johnny Cash","We'll Meet Again",825,0.825,0.01,"abril 19"
2019-04-21 03:51:00,"Johnny Cash","Heart Of Gold",3384,3.384,0.06,"abril 19"
2019-04-21 03:54:00,"Johnny Cash","Southern Accents",3688,3.688,0.06,"abril 19"
2019-04-21 03:54:00,"Johnny Cash","Rusty Cage",168400,168.4,2.81,"abril 19"
2019-04-21 03:57:00,"Johnny Cash","Solitary Man",145506,145.506,2.43,"abril 19"
2019-04-21 04:00:00,"Johnny Cash","Can't Help But Wonder Where I'm Bound",206306,206.306,3.44,"abril 19"
2019-04-21 04:00:00,"Johnny Cash","The L & N Don't Stop Here Anymore",4758,4.758,0.08,"abril 19"
2019-04-21 04:00:00,"Johnny Cash","Where We'll Never Grow Old",4765,4.765,0.08,"abril 19"
2019-04-21 04:00:00,"Johnny Cash","Gentle On My Mind",3522,3.522,0.06,"abril 19"
2019-04-21 04:00:00,"Johnny Cash","I'm Free From The Chain Gang Now",3246,3.246,0.05,"abril 19"
2019-04-21 04:01:00,"Johnny Cash","I'm So Lonesome I Could Cry",1507,1.507,0.03,"abril 19"
2019-04-21 04:01:00,"Johnny Cash","That Lucky Old Sun (Just Rolls Around Heaven All Day)",1196,1.196,0.02,"abril 19"
2019-04-21 04:01:00,"Johnny Cash","Oh, Bury Me Not (Introduction: A Cowboy's Prayer)",5253,5.253,0.09,"abril 19"
2019-04-21 04:01:00,"Johnny Cash","Like A Soldier",1338,1.338,0.02,"abril 19"
2019-04-21 04:01:00,"Johnny Cash","Love's Been Good To Me",2975,2.975,0.05,"abril 19"
2019-04-21 04:04:00,"Johnny Cash","Ain't No Grave",173266,173.266,2.89,"abril 19"
2019-04-21 04:08:00,"Johnny Cash","Mercy Seat",275000,275,4.58,"abril 19"
2019-04-21 04:36:00,"Johnny Cash","I'm Going To Memphis",107212,107.212,1.79,"abril 19"
2019-04-21 14:59:00,"Arcade Fire","Everything Now",303013,303.013,5.05,"abril 19"
2019-04-21 15:02:00,"Travis","Another Guy",220962,220.962,3.68,"abril 19"
2019-04-21 15:05:00,"The Strokes","Is This It",151333,151.333,2.52,"abril 19"
2019-04-21 15:09:00,"The Smiths","There Is a Light That Never Goes Out - 2011 Remaster",244586,244.586,4.08,"abril 19"
2019-04-21 15:16:00,"Kings of Leon","Knocked Up",430313,430.313,7.17,"abril 19"
2019-04-21 15:22:00,"The Verve","Bitter Sweet Symphony",357263,357.263,5.95,"abril 19"
2019-04-21 15:48:00,"The Cribs","Another Number",114689,114.689,1.91,"abril 19"
2019-04-21 22:17:00,"The Cribs","Another Number",17398,17.398,0.29,"abril 19"
2019-04-22 00:33:00,"The Cribs","Another Number",8471,8.471,0.14,"abril 19"
2019-04-22 00:33:00,"Kasabian","L.S.F.",1302,1.302,0.02,"abril 19"
2019-04-22 00:37:00,"Interpol","Evil",215807,215.807,3.6,"abril 19"
2019-04-22 00:41:00,"Blur","Girls and Boys",259368,259.368,4.32,"abril 19"
2019-04-22 00:41:00,"Supergrass","Coffee In The Pot",2697,2.697,0.04,"abril 19"
2019-04-22 00:44:00,"The Jam","Town Called Malice",173266,173.266,2.89,"abril 19"
2019-04-22 00:57:00,"Yo La Tengo","Our Way to Fall",147273,147.273,2.45,"abril 19"
2019-04-22 13:29:00,"Joy Division","Disorder - 2007 Remaster",1457,1.457,0.02,"abril 19"
2019-04-22 13:29:00,"We Are Scientists","After Hours",750,0.75,0.01,"abril 19"
2019-04-22 13:32:00,"Oasis","Married with Children - Remastered",195000,195,3.25,"abril 19"
2019-04-22 13:34:00,"Yeah Yeah Yeahs","Honeybear",145636,145.636,2.43,"abril 19"
2019-04-22 13:38:00,"Morrissey","I Am Hated for Loving - 2014 Remaster",220637,220.637,3.68,"abril 19"
2019-04-22 13:42:00,"The Libertines","Can't Stand Me Now",203733,203.733,3.4,"abril 19"
2019-04-22 13:45:00,"Hot Chip","Ready For The Floor",234240,234.24,3.9,"abril 19"
2019-04-22 13:49:00,"Pixies","Where Is My Mind?",236973,236.973,3.95,"abril 19"
2019-04-22 13:54:00,"Arcade Fire","My Body Is a Cage",287240,287.24,4.79,"abril 19"
2019-04-22 13:58:00,"Placebo","Slave to the Wage",246875,246.875,4.11,"abril 19"
2019-04-22 14:01:00,"The Hives","Main Offender",153160,153.16,2.55,"abril 19"
2019-04-22 14:04:00,"The Smiths","Bigmouth Strikes Again - 2017 Master",191920,191.92,3.2,"abril 19"
2019-04-22 14:06:00,"Kings of Leon","Molly's Chambers",134906,134.906,2.25,"abril 19"
2019-04-22 14:11:00,"Arctic Monkeys","Do I Wanna Know?",272394,272.394,4.54,"abril 19"
2019-04-22 14:16:00,"Travis","Some Sad Song",278906,278.906,4.65,"abril 19"
2019-04-22 14:19:00,"The Strokes","What Ever Happened?",169319,169.319,2.82,"abril 19"
2019-04-22 14:24:00,"Pulp","Common People",316607,316.607,5.28,"abril 19"
2019-04-22 17:21:00,"Macy Gray","Sugar Daddy",18320,18.32,0.31,"abril 19"
2019-04-22 17:21:00,"Macy Gray","I Try",8110,8.11,0.14,"abril 19"
2019-04-22 17:28:00,"Macy Gray","Nothing Else Matters",401020,401.02,6.68,"abril 19"
2019-04-22 17:31:00,"Macy Gray","Redemption Song",204020,204.02,3.4,"abril 19"
2019-04-22 17:36:00,"Macy Gray","The Heart",316020,316.02,5.27,"abril 19"
2019-04-22 17:43:00,"Macy Gray","Lucy",409010,409.01,6.82,"abril 19"
2019-04-22 17:47:00,"Macy Gray","Stoned",250411,250.411,4.17,"abril 19"
2019-04-22 17:51:00,"Macy Gray","Bang Bang",223701,223.701,3.73,"abril 19"
2019-04-22 17:55:00,"Macy Gray","Hands",229139,229.139,3.82,"abril 19"
2019-04-22 17:59:00,"Macy Gray","I Miss the Sex",234761,234.761,3.91,"abril 19"
2019-04-22 18:02:00,"Macy Gray","First Time",183645,183.645,3.06,"abril 19"
